Date : 2022-02-01 00:26:37
Directory : /Users/carltonaikins/Desktop/Home/Programming/projects/elisha
Total : 153 files,  8478 codes, 1984 comments, 1251 blanks, all 11713 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/introduction_view/components/birth_date_input.dart                       | Dart       |         43 |         17 |          5 |         65 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/introduction_view/components/first_name_input.dart                       | Dart       |         24 |         17 |          6 |         47 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/introduction_view/components/last_name_input.dart                        | Dart       |         20 |         17 |          5 |         42 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/introduction_view/introduction_view.dart                                 | Dart       |        366 |         17 |         25 |        408 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/login_wrapper.dart                                                       | Dart       |         35 |         17 |         11 |         63 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/components/about_card.dart                                  | Dart       |         35 |         17 |          5 |         57 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/components/bookmarks_card.dart                              | Dart       |         35 |         17 |          5 |         57 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/components/favorite_verses_card.dart                        | Dart       |         33 |         17 |          5 |         55 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/components/privacy_policy_card.dart                         | Dart       |         35 |         17 |          5 |         57 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/components/profile_view_header.dart                         | Dart       |         20 |         17 |          7 |         44 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/components/settings_card.dart                               | Dart       |         35 |         17 |          5 |         57 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/profile_view.dart                                           | Dart       |         58 |         17 |          7 |         82 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/change_birth_date_card.dart                     | Dart       |         99 |         17 |          8 |        124 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/change_first_name_card.dart                     | Dart       |         68 |         17 |          7 |         92 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/change_last_name_card.dart                      | Dart       |         68 |         17 |          7 |         92 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/components/settings_view_header.dart                       | Dart       |         11 |         17 |          4 |         32 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/settings_view/settings_view.dart                                         | Dart       |         45 |         17 |          6 |         68 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/sunday_mass_view/components/sunday_mass_view_header.dart                 | Dart       |         11 |         17 |          4 |         32 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/sunday_mass_view/sunday_mass_view.dart                                   | Dart       |        172 |         18 |         21 |        211 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/verse_of_the_day_view/verse_of_the_day_view.dart                         | Dart       |        205 |         17 |         22 |        244 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/pubspec.yaml                                                                              | YAML       |         77 |         49 |         25 |        151 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/scripts/git_committer.py                                                                  | Python     |         23 |          9 |         12 |         44 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/scripts/license_tool.py                                                                   | Python     |         26 |          8 |         13 |         47 |
| Total                                                                                                                                                   |            |      8,478 |      1,984 |      1,251 |     11,713 |
+---------------------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
